Record_ID,Original_Record_ID,County,Sub_Location,Date_Start,Date_End,Incident_Summary,Conflict_Type,Conflict_Subtype,Parties_Involved,Full_Text_Description,Source_Name,Source_URL,Data_Source_Type,Latitude,Longitude,Casualties_Reported,Displaced_Persons,Legal_Status,Outcome_Status,NLP_Keywords,Verified,Confidence_Score,Notes
KEN-NBI-177,KEN-NBI-177,Nairobi,Nairobi - CS Interior May 24 2024 Public Security Order - Riparian Directive,5/24/2024,5/24/2024,"On 24 May 2024, the Cabinet Secretary for Interior issued a press release announcing that structures erected on riparian reserves bordering the Nairobi River would be demolished. This directive -” distinct from the 2 May 2024 Cabinet verbal order -”",Water-Land,CS Interior Public Security Order - May 24 2024 - Structures on Riparian Reserves to Be Demolished,CS Interior (unnamed in press release); WRA; NEMA; Nairobi County; Nairobi River Corridor Residents,Business Daily Africa (March 2026) and Kenya Law records confirmed that the CS for Interior issued a press release on 24 May 2024 announcing that structures erected on riparian reserves bordering the Nairobi River would be demolished. The announcement fo,Business Daily Africa; Kenya Law,https://www.businessdailyafrica.com/bd/economy/property-owners-lose-fight-halt-nairobi-riparian-land-demolition-5376974,Print/Online News; Court Record,-1.2864,36.8172,0,180000+,Public Security Order Issued,Active - Enforcement Phase,"CS Interior, May 24 2024, press release, riparian reserves, Nairobi River, demolition directive, WRA, NEMA, Nairobi Regeneration Committee",Yes,0.97,"Business Daily Africa directly cited. Directive date, issuing authority and legal characterisation confirmed."
KEN-NBI-178,KEN-NBI-178,Nairobi,Nairobi - TI Kenya 2025 Housing Rights Policy Review,1/1/2025,4/30/2025,"TI Kenya published a 2025 review and analysis of the legal and policy framework governing housing rights, resettlements, and forced evictions in Kenya, documenting systemic gaps in the protections afforded to people displaced by riparian enforcement.",Water-Land,TI Kenya 2025 - Legal Policy Framework Review - Housing Rights and Forced Evictions,Transparency International Kenya (TI Kenya); Ministry of Housing; Ministry of Lands; ELC; Eviction-Affected Communities; Civil Society,"TI Kenya published 'Review and Analysis of Legal and Policy Framework Governing Housing Rights, Resettlements, and Forced Evictions in Kenya' in April 2025. The review documented that Kenya's constitutional framework (Articles 40, 43, 47, 53, and 56) pro",TI Kenya,https://www.tikenya.org/wp-content/uploads/2025/04/Review-and-Analysis-of-Legal-and-Policy-Framework-Governing-Housing-Rights-Resettlements-and-Forced-Evictions-in-Kenya-.pdf,Policy Review,-1.2864,36.8172,0,Unknown,Published - Policy Recommendations,Active - Policy Implementation,"TI Kenya, housing rights, forced evictions, resettlement, compulsory acquisition, NLC, 2025, policy review, Articles 40 43 47",Yes,0.95,TI Kenya directly cited.
KEN-NBI-179,KEN-NBI-179,Nairobi,Mukuru Kwa Reuben - Kiamaiko - May 3-4 2024 Demolitions,5/3/2024,5/5/2024,"On 3 May 2024 -” before the government's own deadline had elapsed and without sufficient notice or proper consultation -” KDF bulldozers demolished structures in Mukuru Kwa Reuben and Kiamaiko areas. A 5-year-old child, Joseph Ombata, was killed. KHR",Water-Land,KHRC Condemnation - KDF Bulldozer Demolitions Before Deadline - May 2024,KDF Bulldozers; Mukuru Kwa Reuben Residents; Kiamaiko Residents; Kenya Human Rights Commission (KHRC); Nairobi County; National Government,"The Star (5 May 2024) and Africa is a Country (July 2024) documented that on the morning of 3 May 2024, KDF bulldozers descended on Mukuru Kwa Reuben and Kiamaiko riparian settlements before the government's own evacuation deadline had elapsed. The Kenya",The Star; Africa is a Country; KHRC,https://www.the-star.co.ke/news/2024-05-05-rights-groups-fault-state-for-demolishing-homes-amid-flooding,Print/Online News; NGO,-1.306,36.89,1,5000+,Pre-Deadline Demolition - Rights Violation,Enforced - Constitutional Challenge,"Mukuru Kwa Reuben, Kiamaiko, KDF, bulldozer, May 3 2024, Joseph Ombata, age 5, KHRC, pre-deadline, arbitrary, discriminatory, IDP principles",Yes,0.98,"The Star and Africa is a Country directly cited. Named victim, date and KHRC quote confirmed."
KEN-NBI-180,KEN-NBI-180,Nairobi,Nairobi - Kambi Moto - Nairobi Dam - May 2024 Eviction,5/2/2024,5/7/2024,"Residents of Kambi Moto near the Nairobi Dam were told on Saturday 2 May 2024 to vacate by Monday (48 hours), without being given an alternative place to relocate to. Resident Erick Omondi said: 'We do not know what to do or where to go.'",Water-Land,Kambi Moto - Nairobi Dam - 48-Hour Notice - May 2024,Erick Omondi (Kambi Moto Resident); Edwin Otieno; Government Spokesperson Isaac Mwaura; KHRC; Civil Society Groups,"Standard Media (7 May 2024) reported that residents living on riparian land in Nairobi decried the government's directive to vacate without giving them an alternative place to relocate to. Erick Omondi, a resident of Kambi Moto located near the Nairobi D",Standard Media,https://www.standardmedia.co.ke/business/amp/nairobi/article/2001494577/residents-living-on-riparian-land-cry-foul-over-forceful-eviction,Print/Online News,-1.312,36.77,0,500+,Eviction Notice - 48 Hours,Enforced,"Kambi Moto, Nairobi Dam, Erick Omondi, 48-hour notice, no alternative, May 2024, social housing, Isaac Mwaura",Yes,0.97,Standard Media directly cited. Named residents and government spokesman confirmed.
KEN-NBI-181,KEN-NBI-181,Nairobi,Nairobi - Blanket 30-Metre Riparian Reserve - Legal Challenge,5/1/2024,12/31/2025,"Petitioners from Gikomba and other areas challenged the government's blanket application of a 30-metre riparian reserve as legally untenable, arguing the law requires a contextual, site-specific, and scientifically-informed determination of riparian boun",Water-Land,30-Metre Blanket Riparian Reserve - Legal Tenability Challenge,River Bank Settlement Scheme; WRA; Nairobi County; AG; ELC; Environmental and Planning Lawyers,"Nairobi Times documented that petitioners in the River Bank Settlement Scheme case told the ELC that the government's 'reliance on and blanket application of an inflexible thirty (30) meters riparian reserve is legally untenable, misconceived and contrar",Nairobi Times,https://nairobitimez.co.ke/court-blocks-demolition-of-houses-built-along-nairobi-river-riparian-land/,Print/Online News; Legal,-1.284,36.846,0,Unknown,ELC Petition Filed - Conservatory Order,Ongoing - Legal Challenge,"30 metres, blanket riparian reserve, contextual determination, river width, hydrological data, site-specific, Land Act, notice, consultation, resettlement",Yes,0.95,Nairobi Times directly cited. Legal argument confirmed.
KEN-NBI-182,KEN-NBI-182,Nairobi,Nairobi - April 2024 Cabinet Resolution - River Relocation,4/1/2024,4/30/2024,A Cabinet resolution from April 2024 advised residents living along riverbanks to relocate to higher ground in anticipation of heavy rains and heightened flood risk. This preceded the 2 May public eviction directive and 24 May Interior CS press release.,Water-Land,April 2024 Cabinet Resolution - Residents Along Riverbanks to Relocate to Higher Ground,Cabinet; National Government; Nairobi County; Residents along Nairobi River Corridors,"Kenya Times (December 2025) documented that Governor Sakaja, referring to the genesis of the 2024-2025 enforcement drive, stated: 'Referring to a Cabinet resolution from April 2024, Sakaja noted that the National Government had advised residents living a",Kenya Times,https://thekenyatimes.com/latest-kenya-times-news/mass-eviction-looms-in-nairobi-as-govt-issues-notice-to-landlords-tenants-and-property-owners/,Print/Online News; Government,-1.2864,36.8172,0,Unknown,Cabinet Resolution - Advisory,Active - Escalating Enforcement,"Cabinet resolution, April 2024, riverbanks, higher ground, heavy rains, flood risk, relocation advisory, timeline",Yes,0.94,Kenya Times directly cited.
KEN-NBI-183,KEN-NBI-183,Nairobi,Nairobi - Cabinet Memorandum Issue No. 6 of 2024,4/30/2024,4/30/2024,"Cabinet Memorandum Issue No. 6 of 2024, dated 30 April 2024, formally commenced activities to complete the demarcation and harmonisation of riparian reserves along the Nairobi Rivers Corridors, naming nine rivers from their sources.",Water-Land,Cabinet Memorandum Issue No. 6 of 2024 - Demarcation and Harmonisation of Riparian Reserves,Cabinet; Ministry of Lands CS Alice Wahome; Director of Physical Planning; Director of Surveys; All Nairobi River Corridor Residents,"Kenya Times (December 2025) published the text of the formal notice under Cabinet Memorandum Issue No. 6 of 2024, dated 30 April 2024: 'The Public is hereby notified of the commencement of activities to complete the demarcation and harmonisation of ripar",Kenya Times,https://thekenyatimes.com/latest-kenya-times-news/mass-eviction-looms-in-nairobi-as-govt-issues-notice-to-landlords-tenants-and-property-owners/,Print/Online News; Government,-1.2864,36.8172,0,Unknown,Cabinet Memorandum Issued,Active - Demarcation Underway,"Cabinet Memorandum Issue No. 6 of 2024, demarcation, harmonisation, nine rivers, Nairobi, Mathare, Ngong, Miotoni, Mokoyeti, Mbagathi, Ruaka, Gethathuru, Kibagare",Yes,0.96,Kenya Times directly cited. Memorandum text and nine rivers named confirmed.
KEN-NBI-184,KEN-NBI-184,Nairobi,Nairobi - Kileleshwa - Parklands - High-Rise Zoning Wave 2024-2025,1/1/2024,12/31/2025,"A wave of high-rise zoning disputes across Kilimani, Parklands, Lavington, and Kileleshwa in 2024-2025 shared a common concern: high-density developments straining outdated sewerage, water, and drainage infrastructure not upgraded since 2016, overloading",Water-Land,Nairobi High-Rise Zoning Conflict Wave - Kilimani Parklands Lavington 2024-2025,Kileleshwa Residents; Parklands Residents; Lavington Residents; Private Developers; Nairobi City County; NEMA; ELC; MCA Kileleshwa Constituency,"The Daily Nation (October 2025) documented the Nairobi high-rise conflict wave: 'From Kilimani to Parklands, Lavington, and Rhapta Road, owners of old bungalows on prime land are being pushed out by the rapid increase of high-rise developments.' The arti",Daily Nation; Capital FM,https://nation.africa/kenya/news/bungalows-highrises-nairobi-stands-at-zoning-crossroads-5226386,Print/Online News,-1.2864,36.8172,0,Unknown,Active - Zoning Wave 2024-2025,Ongoing,"Kilimani, Parklands, Lavington, Kileleshwa, Rhapta Road, high-rise, sewerage, water shortages, drainage, 2016 infrastructure, zoning, 2024-2025",Yes,0.96,Daily Nation directly cited. MCA and infrastructure gap confirmed.
KEN-NBI-185,KEN-NBI-185,Nairobi,Nairobi - Ruiru Sub-County Registrar - JR E014/2024 - March 2025,1/1/2024,3/13/2025,"Mburu filed Judicial Review Application E014 of 2024 against the Ruiru Sub-County Land Registrar, seeking mandamus to compel the registrar to issue a certificate of official search and copy of the green card for Ruiru/Ruiru East Block 2/13483. The regist",Water-Land,Mburu vs Ruiru Sub-County Land Registrar - JR E014/2024 - March 2025,Mburu (Ex Parte Applicant); Ruiru Sub-County Land Registrar (Respondent); High Court Thika - Justice F (ruling 13 March 2025),"Kenya Law records High Court Judicial Review E014 of 2024 (Mburu v Ruiru Sub-County Land Registrar, ruling 13 March 2025). Mburu sought an order of mandamus to compel the Ruiru Sub-County Land Registrar to issue a certificate of official search and certi",Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/kehc/2025/2974/eng@2025-03-13,Court Record,-1.148,36.96,0,0,JR Dismissed for Lack of Jurisdiction - Referred to ELC,Resolved (Jurisdictional Ruling),"Mburu, Ruiru Sub-County Land Registrar, JR E014/2024, official search, green card, Ruiru East Block 2/13483, mandamus, March 2025",Yes,0.93,"Kenya Law directly cited. Case number, parcel and ruling date confirmed."
KEN-NBI-186,KEN-NBI-186,Nairobi,Nairobi - Ruiru Kiu Block 4/1817 - Fraud and Imminent Auction - ELC E030/2025,1/20/2025,3/25/2025,"The applicant claimed the 1st Respondent fraudulently procured registration of Ruiru Kiu Block 4/1817 in their name, then charged it to the 2nd Respondent (a bank), which issued a Notification of Sale on 20 January 2025 scheduling auction for 26 March 20",Water-Land,Ruiru Kiu Block 4/1817 - Fraudulent Title - Imminent Auction - ELC Thika,Mbuki (Applicant - claimed true owner); 1st Respondent (alleged fraudulent registrant); 2nd Respondent (Bank Chargee); 3rd Respondent (Auctioneer); ELC Thika - ruling 25 March 2025,"Kenya Law records ELC Case E030 of 2025 (Mbuki v Waweru and 3 others, ruling 25 March 2025) at ELC Thika. The Applicant asserted ownership of Ruiru Kiu Block 4/1817, alleging the 1st Respondent fraudulently procured registration through 'acts tainted wit",Kenya Law Reports,https://new.kenyalaw.org/akn/ke/judgment/keelc/2025/2932/eng@2025-03-25,Court Record,-1.148,36.96,0,0,ELC Struck Out - Jurisdiction over Charges,Resolved (Dismissed),"Ruiru Kiu Block 4/1817, fraud, fraudulent registration, bank charge, auction, Notification of Sale, ELC E030/2025, March 2025",Yes,0.94,"Kenya Law directly cited. Case number, parcel and ruling date confirmed."
KEN-KBU-081,KEN-KBU-081,Kiambu,Ruiru - EACC - School Land Converted to Residential - Kahawa Sukari,11/6/2025,12/31/2025,"The EACC filed Thika ELC Case No. E228 of 2025, seeking to recover a 9-acre (3.977 ha) parcel in Ruiru (Ruiru/Kiu Block 3/1372) that was reserved as a secondary school site within the Kahawa Sukari Residential Scheme but was converted to residential use",Water-Land,EACC ELC E228/2025 - Ruiru School Land Irregularly Converted to 37 Residential Plots,Ethics and Anti-Corruption Commission (EACC); Kahawa Sukari Limited; Director of Physical Planning (Kiambu); 37 Private Plot Owners; ELC Thika - Case E228/2025,"Capital FM (November 2025) reported that the EACC filed Thika ELC Case No. E228 of 2025 seeking to recover land parcel Ruiru/Kiu Block 3/1372, measuring approximately 3.977 hectares, in Kahawa Sukari estate, Ruiru, Kiambu County. The land was originally",Capital FM,https://www.capitalfm.co.ke/news/2025/11/eacc-sues-to-recover-ruiru-school-land-turned-residential/,Print/Online News; Court Record,-1.148,36.98,0,0,ELC Case Filed November 2025,Active - Recovery Proceedings,"EACC, Ruiru, Kahawa Sukari, school land, LR Ruiru/Kiu Block 3/1372, 37 plots, ELC E228/2025, KSh 250 million, irregular change of use, 2015",Yes,0.97,"Capital FM directly cited. Named EACC, case number, parcel references and valuation confirmed."
